K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	S-SAA	1.0106252801647784	0.0	-1.0
1000	10	10	NW	1.2471344390816455	0.0	0.01
1000	10	10	HS-NW	0.9933746422852214	1.0101010101010102	0.01
1000	10	10	NWbar	1.0234680069649786	0.0	0.6148484848484849
1000	10	10	S-NW	0.9926428868875721	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.021723013494797	0.0	-1.0
1000	10	10	S-SAA	1.021723013494797	0.0	-1.0
1000	10	10	NW	1.2502327739474828	0.0	0.01
1000	10	10	HS-NW	1.0208893349458226	1.0101010101010102	0.01
1000	10	10	NWbar	1.028992303954178	0.0	0.6148484848484849
1000	10	10	S-NW	1.009481580729966	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.0458392870011286	0.0	-1.0
1000	10	10	S-SAA	1.0458392870011286	0.0	-1.0
1000	10	10	NW	1.2787182983920602	0.0	0.01
1000	10	10	HS-NW	1.0458392870011286	0.0	0.01
1000	10	10	NWbar	1.391655942651237	0.0	0.7156565656565657
1000	10	10	S-NW	1.0326712851451103	1.0101010101010102	3.135050505050505
1000	10	10	SAA	0.995381083894026	0.0	-1.0
1000	10	10	S-SAA	0.995381083894026	0.0	-1.0
1000	10	10	NW	1.2408730340618639	0.0	0.01
1000	10	10	HS-NW	0.995381083894026	0.0	0.01
1000	10	10	NWbar	1.2265064237691028	0.0	0.6652525252525252
1000	10	10	S-NW	0.995381083894026	0.0	0.01
1000	10	10	SAA	1.0002825011663785	0.0	-1.0
1000	10	10	S-SAA	0.9993712252685697	1.0101010101010102	-1.0
1000	10	10	NW	1.229730959847725	0.0	0.01
1000	10	10	HS-NW	0.9999739310035721	1.0101010101010102	0.01
1000	10	10	NWbar	1.0253905101991312	0.0	0.6148484848484849
1000	10	10	S-NW	0.9934512472084309	1.0101010101010102	0.16121212121212122
1000	10	10	SAA	1.0097771686596397	0.0	-1.0
1000	10	10	S-SAA	1.0097771686596397	0.0	-1.0
1000	10	10	NW	1.2372697775669905	0.0	0.01
1000	10	10	HS-NW	1.006235249169516	1.0101010101010102	0.01
1000	10	10	NWbar	1.181985841557083	0.0	0.6652525252525252
1000	10	10	S-NW	0.9900558259259781	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.0557425614064464	0.0	-1.0
1000	10	10	S-SAA	1.0224707518338296	1.0101010101010102	-1.0
1000	10	10	NW	1.2625166712164455	0.0	0.01
1000	10	10	HS-NW	1.0252718262978004	2.0202020202020203	0.01
1000	10	10	NWbar	1.0557425614064464	0.0	0.4636363636363636
1000	10	10	S-NW	1.0088760460035584	1.0101010101010102	3.135050505050505
1000	10	10	SAA	1.0243921367544198	0.0	-1.0
1000	10	10	S-SAA	1.011038544865545	1.0101010101010102	-1.0
1000	10	10	NW	1.2515019006214185	0.0	0.01
1000	10	10	HS-NW	1.012828160420584	2.0202020202020203	0.01
1000	10	10	NWbar	1.2250603579130435	0.0	0.6652525252525252
1000	10	10	S-NW	1.0003226301196735	1.0101010101010102	1.4213131313131313
1000	10	10	SAA	0.9997450472304642	0.0	-1.0
1000	10	10	S-SAA	0.9997450472304642	0.0	-1.0
1000	10	10	NW	1.2429901849689042	0.0	0.01
1000	10	10	HS-NW	0.9997450472304642	0.0	0.01
1000	10	10	NWbar	1.0095210265499241	0.0	0.5644444444444444
1000	10	10	S-NW	0.9997450472304642	0.0	0.01
1000	10	10	SAA	0.9966931786530152	0.0	-1.0
1000	10	10	S-SAA	0.9966931786530152	0.0	-1.0
1000	10	10	NW	1.2328063503461257	0.0	0.01
1000	10	10	HS-NW	0.9966931786530152	0.0	0.01
1000	10	10	NWbar	1.0311204641435732	0.0	0.6148484848484849
1000	10	10	S-NW	0.9966931786530152	0.0	0.01
1000	10	10	SAA	0.9896265263617132	0.0	-1.0
1000	10	10	S-SAA	0.9896265263617132	0.0	-1.0
1000	10	10	NW	1.2347200146620783	0.0	0.01
1000	10	10	HS-NW	0.9896265263617132	0.0	0.01
1000	10	10	NWbar	1.2224571232386914	0.0	0.6652525252525252
1000	10	10	S-NW	0.9896265263617132	0.0	0.01
1000	10	10	SAA	1.0067518372765258	0.0	-1.0
1000	10	10	S-SAA	0.9993232437379052	1.0101010101010102	-1.0
1000	10	10	NW	1.2271046194697746	0.0	0.01
1000	10	10	HS-NW	1.0014341473551183	1.0101010101010102	0.01
1000	10	10	NWbar	1.219168872679858	0.0	0.6652525252525252
1000	10	10	S-NW	1.00004034510129	1.0101010101010102	0.16121212121212122
1000	10	10	SAA	1.0442726406427285	0.0	-1.0
1000	10	10	S-SAA	1.0411152232665057	1.0101010101010102	-1.0
1000	10	10	NW	1.2793882961844079	0.0	0.01
1000	10	10	HS-NW	1.043689388531189	1.0101010101010102	0.01
1000	10	10	NWbar	1.4696321183441263	0.0	0.7660606060606061
1000	10	10	S-NW	1.0250327870471752	2.0202020202020203	2.378989898989899
1000	10	10	SAA	1.0396942199030414	0.0	-1.0
1000	10	10	S-SAA	1.0120530225871023	1.0101010101010102	-1.0
1000	10	10	NW	1.2245615360528315	0.0	0.01
1000	10	10	HS-NW	1.0053494430079837	3.0303030303030303	0.01
1000	10	10	NWbar	1.0110005566890867	0.0	0.5644444444444444
1000	10	10	S-NW	1.003561818467692	1.0101010101010102	0.5644444444444444
1000	10	10	SAA	1.0378433901431707	0.0	-1.0
1000	10	10	S-SAA	1.0018965431660585	1.0101010101010102	-1.0
1000	10	10	NW	1.2802959703831633	0.0	0.01
1000	10	10	HS-NW	1.0182963376773007	3.0303030303030303	0.01
1000	10	10	NWbar	1.3545917839869388	0.0	0.7156565656565657
1000	10	10	S-NW	0.9980896675970944	1.0101010101010102	2.9334343434343433
1000	10	10	SAA	1.0588604401712574	0.0	-1.0
1000	10	10	S-SAA	1.021577288702759	1.0101010101010102	-1.0
1000	10	10	NW	1.2487136422676586	0.0	0.01
1000	10	10	HS-NW	1.0313609623683528	2.0202020202020203	0.01
1000	10	10	NWbar	1.0170373093610319	0.0	0.5644444444444444
1000	10	10	S-NW	1.0136228053739882	1.0101010101010102	1.9757575757575758
1000	10	10	SAA	1.0068959369899546	0.0	-1.0
1000	10	10	S-SAA	1.0068959369899546	0.0	-1.0
1000	10	10	NW	1.2502037712500875	0.0	0.01
1000	10	10	HS-NW	1.0068959369899546	0.0	0.01
1000	10	10	NWbar	1.0068959369899546	0.0	0.01
1000	10	10	S-NW	0.9966814476578116	1.0101010101010102	0.16121212121212122
1000	10	10	SAA	1.0234281419886693	0.0	-1.0
1000	10	10	S-SAA	1.007787969500109	1.0101010101010102	-1.0
1000	10	10	NW	1.2481581660446517	0.0	0.01
1000	10	10	HS-NW	1.005576103285469	1.0101010101010102	0.01
1000	10	10	NWbar	1.024584735299552	0.0	0.6148484848484849
1000	10	10	S-NW	0.9933000091377283	1.0101010101010102	0.41323232323232323
1000	10	10	SAA	0.9817316628948339	0.0	-1.0
1000	10	10	S-SAA	0.9817316628948339	0.0	-1.0
1000	10	10	NW	1.2283272520945394	0.0	0.01
1000	10	10	HS-NW	0.9817316628948339	0.0	0.01
1000	10	10	NWbar	0.9817316628948339	0.0	0.01
1000	10	10	S-NW	0.9817316628948339	0.0	0.01
1000	10	10	SAA	1.037052692981161	0.0	-1.0
1000	10	10	S-SAA	1.0274136003968213	1.0101010101010102	-1.0
1000	10	10	NW	1.2792042538019845	0.0	0.01
1000	10	10	HS-NW	1.037052692981161	0.0	0.01
1000	10	10	NWbar	1.037052692981161	0.0	0.4636363636363636
1000	10	10	S-NW	1.0179369479983125	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.0190921032288511	0.0	-1.0
1000	10	10	S-SAA	1.0190921032288511	0.0	-1.0
1000	10	10	NW	1.2604460858237692	0.0	0.01
1000	10	10	HS-NW	1.0087511412678287	1.0101010101010102	0.01
1000	10	10	NWbar	1.0375552821593015	0.0	0.6148484848484849
1000	10	10	S-NW	1.0087511412678287	1.0101010101010102	0.01
1000	10	10	SAA	1.0017257444432799	0.0	-1.0
1000	10	10	S-SAA	1.0017257444432799	0.0	-1.0
1000	10	10	NW	1.2639883161556873	0.0	0.01
1000	10	10	HS-NW	0.9981656366984242	1.0101010101010102	0.01
1000	10	10	NWbar	1.0410121187146246	0.0	0.6148484848484849
1000	10	10	S-NW	0.9885118426085879	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.0776746166090727	0.0	-1.0
1000	10	10	S-SAA	1.0292672598601535	1.0101010101010102	-1.0
1000	10	10	NW	1.304880710817403	0.0	0.01
1000	10	10	HS-NW	1.0761690687450345	1.0101010101010102	0.01
1000	10	10	NWbar	1.0476168071188732	0.0	0.6148484848484849
1000	10	10	S-NW	1.0245229303327146	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.0262968650459656	0.0	-1.0
1000	10	10	S-SAA	1.0262968650459656	0.0	-1.0
1000	10	10	NW	1.238709233950659	0.0	0.01
1000	10	10	HS-NW	1.0088254067838671	2.0202020202020203	0.01
1000	10	10	NWbar	1.2033421450205124	0.0	0.6652525252525252
1000	10	10	S-NW	1.0043699834100734	1.0101010101010102	1.2701010101010102
1000	10	10	SAA	1.0168440992237162	0.0	-1.0
1000	10	10	S-SAA	1.0168440992237162	0.0	-1.0
1000	10	10	NW	1.2392027255580147	0.0	0.01
1000	10	10	HS-NW	1.0148373425640684	1.0101010101010102	0.01
1000	10	10	NWbar	1.4570257174780041	0.0	0.7660606060606061
1000	10	10	S-NW	1.0124749794631427	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.0032929221352034	0.0	-1.0
1000	10	10	S-SAA	1.0032929221352034	0.0	-1.0
1000	10	10	NW	1.2246032541953402	0.0	0.01
1000	10	10	HS-NW	1.0032929221352034	0.0	0.01
1000	10	10	NWbar	1.0032929221352034	0.0	0.01
1000	10	10	S-NW	0.9985996618487601	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.0076427194683357	0.0	-1.0
1000	10	10	S-SAA	1.0057636823567675	1.0101010101010102	-1.0
1000	10	10	NW	1.2268524136435512	0.0	0.01
1000	10	10	HS-NW	0.9931432237341338	2.0202020202020203	0.01
1000	10	10	NWbar	1.022685123716024	0.0	0.6148484848484849
1000	10	10	S-NW	0.9903257158304662	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	0.9893652297843621	0.0	-1.0
1000	10	10	S-SAA	0.9893652297843621	0.0	-1.0
1000	10	10	NW	1.248358588531576	0.0	0.01
1000	10	10	HS-NW	0.9893652297843621	0.0	0.01
1000	10	10	NWbar	0.9893652297843621	0.0	0.4636363636363636
1000	10	10	S-NW	0.9818068508844336	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.010439907001691	0.0	-1.0
1000	10	10	S-SAA	1.0087764469182723	1.0101010101010102	-1.0
1000	10	10	NW	1.2506336819223272	0.0	0.01
1000	10	10	HS-NW	0.9968370749278109	1.0101010101010102	0.01
1000	10	10	NWbar	1.2238327699879388	0.0	0.6652525252525252
1000	10	10	S-NW	0.9941621272565647	1.0101010101010102	3.6894949494949496
1000	10	10	SAA	1.0326374610406521	0.0	-1.0
1000	10	10	S-SAA	1.0092569729487357	1.0101010101010102	-1.0
1000	10	10	NW	1.2366643000648039	0.0	0.01
1000	10	10	HS-NW	1.007037576494687	1.0101010101010102	0.01
1000	10	10	NWbar	1.0326374610406521	0.0	0.01
1000	10	10	S-NW	1.0042079776321826	1.0101010101010102	0.21161616161616162
1000	10	10	SAA	1.006249053512953	0.0	-1.0
1000	10	10	S-SAA	1.006249053512953	0.0	-1.0
1000	10	10	NW	1.2335286767396938	0.0	0.01
1000	10	10	HS-NW	0.9930648690929246	1.0101010101010102	0.01
1000	10	10	NWbar	0.9994397499677188	0.0	0.5644444444444444
1000	10	10	S-NW	0.9930648690929246	1.0101010101010102	0.01
1000	10	10	SAA	1.0065120714622746	0.0	-1.0
1000	10	10	S-SAA	1.0065120714622746	0.0	-1.0
1000	10	10	NW	1.2518518246082833	0.0	0.01
1000	10	10	HS-NW	1.0027419961402	3.0303030303030303	0.01
1000	10	10	NWbar	1.187830065939422	0.0	0.6652525252525252
1000	10	10	S-NW	0.9949709706582822	1.0101010101010102	1.4213131313131313
1000	10	10	SAA	1.0075774758381264	0.0	-1.0
1000	10	10	S-SAA	1.0075774758381264	0.0	-1.0
1000	10	10	NW	1.2380809524590388	0.0	0.01
1000	10	10	HS-NW	0.9878895475178135	2.0202020202020203	0.01
1000	10	10	NWbar	1.3557659965972026	0.0	0.7156565656565657
1000	10	10	S-NW	0.9878895475178135	2.0202020202020203	0.01
1000	10	10	SAA	1.0188988998214443	0.0	-1.0
1000	10	10	S-SAA	1.0188988998214443	0.0	-1.0
1000	10	10	NW	1.260351542878338	0.0	0.01
1000	10	10	HS-NW	1.0100162660219736	2.0202020202020203	0.01
1000	10	10	NWbar	1.0332020299500013	0.0	0.6148484848484849
1000	10	10	S-NW	1.0046772973967277	1.0101010101010102	2.227777777777778
1000	10	10	SAA	1.060060349144434	0.0	-1.0
1000	10	10	S-SAA	1.0182219867861098	1.0101010101010102	-1.0
1000	10	10	NW	1.2862570614998914	0.0	0.01
1000	10	10	HS-NW	1.0537093996935907	1.0101010101010102	0.01
1000	10	10	NWbar	1.3649724544650395	0.0	0.7156565656565657
1000	10	10	S-NW	1.0267013465254797	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.0022106941263826	0.0	-1.0
1000	10	10	S-SAA	1.0022106941263826	0.0	-1.0
1000	10	10	NW	1.248259438116939	0.0	0.01
1000	10	10	HS-NW	1.0022106941263826	0.0	0.01
1000	10	10	NWbar	0.9828123833200725	0.0	0.5644444444444444
1000	10	10	S-NW	0.9807833277879583	1.0101010101010102	3.387070707070707
1000	10	10	SAA	1.0240887696052543	0.0	-1.0
1000	10	10	S-SAA	1.0076371675048659	1.0101010101010102	-1.0
1000	10	10	NW	1.2380245802429322	0.0	0.01
1000	10	10	HS-NW	1.0175237711979865	2.0202020202020203	0.01
1000	10	10	NWbar	1.0419628170272242	0.0	0.6148484848484849
1000	10	10	S-NW	1.00528877756122	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.0286774651676278	0.0	-1.0
1000	10	10	S-SAA	1.0286774651676278	0.0	-1.0
1000	10	10	NW	1.2618261943621811	0.0	0.01
1000	10	10	HS-NW	1.0286774651676278	0.0	0.01
1000	10	10	NWbar	1.4732265832881248	0.0	0.7660606060606061
1000	10	10	S-NW	1.0238389682589737	1.0101010101010102	1.5221212121212122
1000	10	10	SAA	1.0699270532079386	0.0	-1.0
1000	10	10	S-SAA	1.0426724069743394	1.0101010101010102	-1.0
1000	10	10	NW	1.2828873913895853	0.0	0.01
1000	10	10	HS-NW	1.040534468345323	3.0303030303030303	0.01
1000	10	10	NWbar	1.2276397246247923	0.0	0.6652525252525252
1000	10	10	S-NW	1.0308637223584396	1.0101010101010102	4.294343434343435
1000	10	10	SAA	1.0017711087614676	0.0	-1.0
1000	10	10	S-SAA	1.0017711087614676	0.0	-1.0
1000	10	10	NW	1.2275615905493495	0.0	0.01
1000	10	10	HS-NW	0.9984905175261964	2.0202020202020203	0.01
1000	10	10	NWbar	1.0274611381671053	0.0	0.6148484848484849
1000	10	10	S-NW	0.9980208610871247	1.0101010101010102	1.1188888888888888
1000	10	10	SAA	1.0330039462333211	0.0	-1.0
1000	10	10	S-SAA	1.0184229401014104	1.0101010101010102	-1.0
1000	10	10	NW	1.244778874691593	0.0	0.01
1000	10	10	HS-NW	1.0070544636982328	2.0202020202020203	0.01
1000	10	10	NWbar	1.0330039462333211	0.0	0.01
1000	10	10	S-NW	1.0070544636982328	2.0202020202020203	0.01
1000	10	10	SAA	0.993948165993585	0.0	-1.0
1000	10	10	S-SAA	0.9886600639784102	1.0101010101010102	-1.0
1000	10	10	NW	1.2412195011903275	0.0	0.01
1000	10	10	HS-NW	0.9880980648327266	1.0101010101010102	0.01
1000	10	10	NWbar	0.993948165993585	0.0	0.01
1000	10	10	S-NW	0.980641851369547	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	0.9816426619307546	0.0	-1.0
1000	10	10	S-SAA	0.9816426619307546	0.0	-1.0
1000	10	10	NW	1.2346697854400859	0.0	0.01
1000	10	10	HS-NW	0.9816426619307546	0.0	0.01
1000	10	10	NWbar	0.9875635509879764	0.0	0.5644444444444444
1000	10	10	S-NW	0.9816426619307546	0.0	0.01
1000	10	10	SAA	1.035497478226795	0.0	-1.0
1000	10	10	S-SAA	1.0329176822097168	1.0101010101010102	-1.0
1000	10	10	NW	1.2368755141411205	0.0	0.01
1000	10	10	HS-NW	1.0234999515952585	1.0101010101010102	0.01
1000	10	10	NWbar	1.227783215566228	0.0	0.6652525252525252
1000	10	10	S-NW	1.0213498943710857	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.0184381193767793	0.0	-1.0
1000	10	10	S-SAA	1.0184381193767793	0.0	-1.0
1000	10	10	NW	1.2375119894565898	0.0	0.01
1000	10	10	HS-NW	1.004105125784527	2.0202020202020203	0.01
1000	10	10	NWbar	1.030105457306234	0.0	0.5644444444444444
1000	10	10	S-NW	1.004105125784527	2.0202020202020203	0.01
1000	10	10	SAA	1.000045555938252	0.0	-1.0
1000	10	10	S-SAA	1.000045555938252	0.0	-1.0
1000	10	10	NW	1.255824472894176	0.0	0.01
1000	10	10	HS-NW	0.9949284620991918	1.0101010101010102	0.01
1000	10	10	NWbar	0.9987603331497313	0.0	0.5644444444444444
1000	10	10	S-NW	0.9938411586398987	1.0101010101010102	4.848787878787879
1000	10	10	SAA	1.0089002186234775	0.0	-1.0
1000	10	10	S-SAA	1.0089002186234775	0.0	-1.0
1000	10	10	NW	1.2280987149187619	0.0	0.01
1000	10	10	HS-NW	1.0082269238555963	2.0202020202020203	0.01
1000	10	10	NWbar	1.0258007289709	0.0	0.6148484848484849
1000	10	10	S-NW	1.0030544532875711	1.0101010101010102	0.26202020202020204
1000	10	10	SAA	1.0415713213281983	0.0	-1.0
1000	10	10	S-SAA	1.0131120975658114	1.0101010101010102	-1.0
1000	10	10	NW	1.2683674358783934	0.0	0.01
1000	10	10	HS-NW	1.039155722724408	2.0202020202020203	0.01
1000	10	10	NWbar	1.203883939510969	0.0	0.6652525252525252
1000	10	10	S-NW	1.0171966471900828	1.0101010101010102	3.387070707070707
1000	10	10	SAA	1.0239486525125858	0.0	-1.0
1000	10	10	S-SAA	1.0239486525125858	0.0	-1.0
1000	10	10	NW	1.228901789233641	0.0	0.01
1000	10	10	HS-NW	1.0181358760055519	2.0202020202020203	0.01
1000	10	10	NWbar	1.0363531281532548	0.0	0.6148484848484849
1000	10	10	S-NW	1.014216446250498	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	0.9827959963503586	0.0	-1.0
1000	10	10	S-SAA	0.9827959963503586	0.0	-1.0
1000	10	10	NW	1.2208949937530678	0.0	0.01
1000	10	10	HS-NW	0.9827959963503586	0.0	0.01
1000	10	10	NWbar	0.9791343133500647	0.0	0.5140404040404041
1000	10	10	S-NW	0.9827959963503586	0.0	0.01
1000	10	10	SAA	1.027471916485629	0.0	-1.0
1000	10	10	S-SAA	1.0229394896852582	1.0101010101010102	-1.0
1000	10	10	NW	1.2580428845424494	0.0	0.01
1000	10	10	HS-NW	1.0257810294423793	2.0202020202020203	0.01
1000	10	10	NWbar	1.051239776005871	0.0	0.6148484848484849
1000	10	10	S-NW	1.0130347055521645	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.048929977872049	0.0	-1.0
1000	10	10	S-SAA	1.0407851348245427	1.0101010101010102	-1.0
1000	10	10	NW	1.2471642737713318	0.0	0.01
1000	10	10	HS-NW	1.0402682400765768	2.0202020202020203	0.01
1000	10	10	NWbar	1.0329672593722798	0.0	0.5644444444444444
1000	10	10	S-NW	1.021867191030005	2.0202020202020203	0.16121212121212122
1000	10	10	SAA	1.0344740520639246	0.0	-1.0
1000	10	10	S-SAA	1.0344740520639246	0.0	-1.0
1000	10	10	NW	1.2723891046980742	0.0	0.01
1000	10	10	HS-NW	1.0276396558010852	2.0202020202020203	0.01
1000	10	10	NWbar	1.3620594366602532	0.0	0.7156565656565657
1000	10	10	S-NW	1.0274885664648967	1.0101010101010102	3.4374747474747473
1000	10	10	SAA	0.9795683567343264	0.0	-1.0
1000	10	10	S-SAA	0.9795683567343264	0.0	-1.0
1000	10	10	NW	1.2495819495500502	0.0	0.01
1000	10	10	HS-NW	0.9795683567343264	0.0	0.01
1000	10	10	NWbar	0.9811671485021468	0.0	0.5644444444444444
1000	10	10	S-NW	0.9792039118862882	1.0101010101010102	0.21161616161616162
1000	10	10	SAA	1.027123558850766	0.0	-1.0
1000	10	10	S-SAA	1.021489005206711	1.0101010101010102	-1.0
1000	10	10	NW	1.2532166242502027	0.0	0.01
1000	10	10	HS-NW	1.0137078633710868	1.0101010101010102	0.01
1000	10	10	NWbar	1.2179555094530081	0.0	0.6652525252525252
1000	10	10	S-NW	1.0091790109585481	1.0101010101010102	4.193535353535354
1000	10	10	SAA	1.0226601276461567	0.0	-1.0
1000	10	10	S-SAA	1.0156467553329764	1.0101010101010102	-1.0
1000	10	10	NW	1.2639235136760223	0.0	0.01
1000	10	10	HS-NW	1.0140104601548812	1.0101010101010102	0.01
1000	10	10	NWbar	1.0195947208206217	0.0	0.6148484848484849
1000	10	10	S-NW	1.0007607451669467	1.0101010101010102	1.5221212121212122
1000	10	10	SAA	1.0115561454254394	0.0	-1.0
