K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	NW	2.0271861658437076	0.0	0.01
1000	10	10	HS-NW	1.75054332789125	2.0202020202020203	0.01
1000	10	10	NWbar	1.7504577004339215	0.0	0.5644444444444444
1000	10	10	S-NW	1.7420916682389895	1.0101010101010102	1.2196969696969697
1000	10	10	SAA	1.7445464714400332	0.0	-1.0
1000	10	10	S-SAA	1.7205079689054676	1.0101010101010102	-1.0
1000	10	10	NW	2.00232912735494	0.0	0.01
1000	10	10	HS-NW	1.7263915962220213	2.0202020202020203	0.01
1000	10	10	NWbar	1.7914412688771035	0.0	0.6148484848484849
1000	10	10	S-NW	1.7202822101989188	2.0202020202020203	4.344747474747475
1000	10	10	SAA	1.7766886352445217	0.0	-1.0
1000	10	10	S-SAA	1.7596726397344369	1.0101010101010102	-1.0
1000	10	10	NW	2.025529598153582	0.0	0.01
1000	10	10	HS-NW	1.7766886352445217	0.0	0.01
1000	10	10	NWbar	1.7523644971403545	0.0	0.5644444444444444
1000	10	10	S-NW	1.7584395160920114	2.0202020202020203	3.2862626262626264
1000	10	10	SAA	1.8000988157769882	0.0	-1.0
1000	10	10	S-SAA	1.7521585882836737	1.0101010101010102	-1.0
1000	10	10	NW	2.002474399319665	0.0	0.01
1000	10	10	HS-NW	1.7375365132076654	4.040404040404041	0.01
1000	10	10	NWbar	1.9743942759300799	0.0	0.6652525252525252
1000	10	10	S-NW	1.7240494124620285	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.7627327160961785	0.0	-1.0
1000	10	10	S-SAA	1.7493106337844648	1.0101010101010102	-1.0
1000	10	10	NW	2.019185376731247	0.0	0.01
1000	10	10	HS-NW	1.7241817858266721	2.0202020202020203	0.01
1000	10	10	NWbar	1.802747063968476	0.0	0.6148484848484849
1000	10	10	S-NW	1.719130316891089	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.7341512147291533	0.0	-1.0
1000	10	10	S-SAA	1.7167578464847477	1.0101010101010102	-1.0
1000	10	10	NW	2.0403440831212043	0.0	0.01
1000	10	10	HS-NW	1.7341512147291533	0.0	0.01
1000	10	10	NWbar	1.728814933967059	0.0	0.5644444444444444
1000	10	10	S-NW	1.722213231019287	1.0101010101010102	0.31242424242424244
1000	10	10	SAA	1.840727789417852	0.0	-1.0
1000	10	10	S-SAA	1.7740560265655205	1.0101010101010102	-1.0
1000	10	10	NW	2.067996918257699	0.0	0.01
1000	10	10	HS-NW	1.7924274504152333	4.040404040404041	0.01
1000	10	10	NWbar	1.8482046484631613	0.0	0.6148484848484849
1000	10	10	S-NW	1.7661326854569939	1.0101010101010102	3.135050505050505
1000	10	10	SAA	1.7493130539753319	0.0	-1.0
1000	10	10	S-SAA	1.7276796461029624	1.0101010101010102	-1.0
