K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	S-NW	1.0789454567183565	1.0101010101010102	1.1692929292929293
1000	10	10	SAA	1.084114516263277	0.0	-1.0
1000	10	10	S-SAA	1.084114516263277	0.0	-1.0
1000	10	10	NW	1.3006589547908693	0.0	0.01
1000	10	10	HS-NW	1.084114516263277	0.0	0.01
1000	10	10	NWbar	1.094708152857378	0.0	0.5644444444444444
1000	10	10	S-NW	1.084114516263277	0.0	0.01
1000	10	10	SAA	1.0875985631239007	0.0	-1.0
1000	10	10	S-SAA	1.0875985631239007	0.0	-1.0
1000	10	10	NW	1.2938874261914841	0.0	0.01
1000	10	10	HS-NW	1.0769895650019514	2.0202020202020203	0.01
1000	10	10	NWbar	1.241225977594932	0.0	0.6652525252525252
1000	10	10	S-NW	1.0769895650019514	2.0202020202020203	0.01
1000	10	10	SAA	1.077530802802388	0.0	-1.0
1000	10	10	S-SAA	1.077530802802388	0.0	-1.0
1000	10	10	NW	1.2899914002842434	0.0	0.01
1000	10	10	HS-NW	1.077530802802388	0.0	0.01
1000	10	10	NWbar	1.1081992354495904	0.0	0.6148484848484849
1000	10	10	S-NW	1.0772204142132735	1.0101010101010102	1.3205050505050504
1000	10	10	SAA	1.138944877970541	0.0	-1.0
1000	10	10	S-SAA	1.112129348850713	1.0101010101010102	-1.0
1000	10	10	NW	1.318467754877521	0.0	0.01
1000	10	10	HS-NW	1.112424103017409	3.0303030303030303	0.01
1000	10	10	NWbar	1.2599918066648477	0.0	0.6652525252525252
1000	10	10	S-NW	1.0951226723031062	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.1076055852042823	0.0	-1.0
1000	10	10	S-SAA	1.1076055852042823	0.0	-1.0
1000	10	10	NW	1.3237244679947786	0.0	0.01
1000	10	10	HS-NW	1.107435779454042	1.0101010101010102	0.01
1000	10	10	NWbar	1.2654747339688823	0.0	0.6652525252525252
1000	10	10	S-NW	1.0867746801730436	1.0101010101010102	3.4374747474747473
1000	10	10	SAA	1.1039956716126396	0.0	-1.0
1000	10	10	S-SAA	1.0926175819237827	1.0101010101010102	-1.0
1000	10	10	NW	1.2719176526860474	0.0	0.01
1000	10	10	HS-NW	1.0935298832877272	1.0101010101010102	0.01
1000	10	10	NWbar	1.2594522447395924	0.0	0.6652525252525252
1000	10	10	S-NW	1.079027164104074	1.0101010101010102	3.487878787878788
1000	10	10	SAA	1.097475766459259	0.0	-1.0
1000	10	10	S-SAA	1.097475766459259	0.0	-1.0
1000	10	10	NW	1.3092661076452234	0.0	0.01
1000	10	10	HS-NW	1.097475766459259	0.0	0.01
1000	10	10	NWbar	1.4121801314129692	0.0	0.7156565656565657
1000	10	10	S-NW	1.0953037375681876	1.0101010101010102	2.4797979797979797
1000	10	10	SAA	1.1113517886959858	0.0	-1.0
1000	10	10	S-SAA	1.0844975750114878	1.0101010101010102	-1.0
1000	10	10	NW	1.3215152108550843	0.0	0.01
1000	10	10	HS-NW	1.104510744841696	1.0101010101010102	0.01
1000	10	10	NWbar	1.273475012271014	0.0	0.6652525252525252
1000	10	10	S-NW	1.0754967578571386	1.0101010101010102	3.1854545454545455
1000	10	10	SAA	1.0840278152074792	0.0	-1.0
1000	10	10	S-SAA	1.0840278152074792	0.0	-1.0
1000	10	10	NW	1.3045321930390428	0.0	0.01
1000	10	10	HS-NW	1.0840278152074792	0.0	0.01
1000	10	10	NWbar	1.2746848005021731	0.0	0.6652525252525252
1000	10	10	S-NW	1.0840278152074792	0.0	0.01
1000	10	10	SAA	1.1042120116184662	0.0	-1.0
1000	10	10	S-SAA	1.0940474330775876	1.0101010101010102	-1.0
1000	10	10	NW	1.281914191644042	0.0	0.01
1000	10	10	HS-NW	1.087967445795256	1.0101010101010102	0.01
1000	10	10	NWbar	1.1147310944124038	0.0	0.6148484848484849
1000	10	10	S-NW	1.087967445795256	1.0101010101010102	0.01
1000	10	10	SAA	1.0934657764316336	0.0	-1.0
1000	10	10	S-SAA	1.0880863215509504	1.0101010101010102	-1.0
1000	10	10	NW	1.306811008740913	0.0	0.01
1000	10	10	HS-NW	1.0920818974650315	1.0101010101010102	0.01
